sw,lw,pre,u10,vpd,lh,mean_2m_air_temperature,total_precipitation
293.828,316.729,99.366,1.421,12.6,54.2126,291.5752258300781,0.0
310.548,286.211,99.239,1.86,5.962,39.228,287.773681640625,0.0
324.13,269.285,100.075,1.174,6.094,35.2287,283.3711853027344,0.0
333.571,283.517,100.02,1.285,6.047,31.5273,282.8553771972656,0.0
188.078,342.236,99.753,1.095,4.519,24.7024,284.5940856933594,0.0019630305469036
204.746,345.406,99.833,1.448,4.409,41.8061,285.39434814453125,0.0052793081849813
339.149,294.356,100.405,1.771,8.714,55.9208,285.1938171386719,3.810971975326538e-06
322.472,313.477,100.295,1.6,12.962,57.6732,288.4948425292969,0.0
330.218,340.646,99.932,1.531,16.583,59.7523,292.6371154785156,0.0
339.449,341.139,99.839,1.376,18.882,59.6794,295.4051818847656,0.0
325.196,331.593,99.623,1.482,14.802,52.1161,295.0473937988281,0.0
331.977,304.308,99.551,1.78,7.469,36.852,291.4967956542969,5.289912223815918e-07
342.087,296.392,99.718,1.822,8.874,37.8839,287.0631408691406,0.0
355.837,305.714,99.64,1.755,12.36,40.0442,287.9922180175781,1.862645149230957e-09
242.542,322.852,99.623,1.319,11.173,30.0463,289.8273620605469,0.0001121014356613
325.101,317.859,99.357,1.212,10.357,35.9488,289.4586486816406,0.0
318.269,331.582,98.85,1.311,9.279,32.6252,291.0730895996094,1.862645149230957e-09
339.913,327.833,99.031,1.351,9.905,31.5462,290.2549133300781,4.012696444988251e-05
347.455,332.468,99.239,0.952,9.947,27.512,291.6486511230469,0.0
364.399,326.892,99.375,1.153,10.117,23.1922,292.3171691894531,0.0
345.957,317.648,99.304,1.381,11.188,24.4111,291.2860717773437,0.0
337.868,316.544,99.271,1.23,10.292,21.1945,290.9031677246094,0.0
344.782,323.465,99.464,1.168,13.585,24.6658,291.87127685546875,0.0
331.138,325.407,99.247,1.244,10.669,24.1585,292.0333557128906,5.345791578292847e-07
359.485,310.401,99.146,1.912,14.162,23.521,291.7962341308594,0.0
362.769,355.509,99.456,1.79,23.554,30.9526,293.9233093261719,0.0
307.339,415.124,99.581,1.429,21.893,24.2476,297.10595703125,0.0
343.547,425.23,99.341,1.449,29.816,30.0935,301.3520202636719,0.0
361.326,427.539,99.676,1.407,30.706,25.3644,302.6020812988281,0.0
361.822,425.573,99.811,1.297,27.331,25.2825,301.2806091308594,0.0
368.896,430.322,99.518,1.317,27.59,22.3259,299.5647888183594,9.313225746154783e-10
361.109,426.13,99.112,1.255,22.723,19.0185,296.6742858886719,1.9557774066925052e-08
344.323,432.578,99.293,1.508,13.255,12.951,295.2516784667969,0.0
373.094,416.097,99.031,2.583,14.585,15.0473,292.4863586425781,0.0
361.085,424.353,97.874,3.712,17.222,18.6853,293.9214782714844,0.0
301.64,413.807,97.775,1.496,12.171,15.4351,292.4163513183594,0.0
87.855,384.63,98.893,0.696,3.306,12.6826,288.4579162597656,0.0045345481485128
233.676,404.518,98.98,1.642,8.176,33.7875,288.1229553222656,0.0011972375214099
282.252,401.588,99.109,1.29,7.749,23.0165,289.07958984375,0.0
290.933,398.886,99.154,1.554,7.38,17.0135,288.7877502441406,0.0001909974962472
323.274,404.672,99.555,1.272,8.15,14.5714,289.5062866210937,0.0001442581415176
361.602,380.245,99.353,1.429,8.605,15.4708,289.66217041015625,0.0
354.792,337.434,99.551,1.23,11.408,14.5065,290.4068908691406,0.0
369.106,353.32,99.731,1.263,8.415,10.3367,290.9266662597656,0.0
373.906,329.844,99.583,1.351,10.888,12.6357,291.08154296875,1.862645149230957e-09
366.255,324.013,99.406,1.434,12.435,12.6487,291.6595153808594,4.284083843231201e-08
350.043,336.079,99.112,1.543,11.074,7.41714,292.9783630371094,0.0
368.098,331.416,98.868,2.053,13.988,11.738,292.4926452636719,3.760494291782379e-05
375.755,327.293,99.018,1.635,17.507,11.5621,293.9324035644531,4.0978193283081055e-08
386.729,319.477,99.229,1.597,13.608,11.38,294.60107421875,0.0
378.305,317.81,99.03,2.105,17.583,13.262,294.0339050292969,0.0
395.317,330.673,99.146,1.44,23.445,10.3153,296.3688659667969,0.0
385.391,344.228,99.096,1.527,28.541,9.70147,298.3136291503906,1.862645149230957e-09
395.046,323.095,99.085,2.699,22.301,8.89229,299.6208190917969,4.0978193283081055e-08
395.849,317.17,99.195,2.332,23.04,7.92448,296.7059631347656,0.0
382.644,335.076,99.024,1.309,25.995,6.67587,297.802734375,0.0
373.338,352.096,98.934,1.409,31.425,7.51164,299.5527038574219,0.0
352.514,347.58,99.188,1.145,20.693,6.90005,298.1186218261719,0.0
382.521,339.017,99.086,1.392,21.41,4.03887,296.7326354980469,0.0
388.778,330.041,99.205,1.332,19.0,5.92175,295.5023498535156,2.142041921615601e-08
388.143,333.521,99.215,1.388,23.328,3.5092,294.9915466308594,0.0
386.843,333.431,99.352,1.567,28.959,7.56492,298.8778991699219,1.862645149230957e-09
357.698,345.663,99.222,1.46,30.945,4.07368,299.5849609375,4.0978193283081055e-08
370.996,368.485,99.088,1.329,38.704,6.77394,301.5438232421875,0.0
358.505,377.936,99.363,1.702,39.688,4.78363,304.6120910644531,0.0
378.955,350.024,99.008,1.397,26.221,4.08232,300.2326354980469,9.83476638793945e-07
367.357,337.047,98.819,1.316,19.185,2.17602,296.1993713378906,4.284083843231201e-08
261.517,344.532,99.061,1.003,17.49,2.12635,295.313232421875,1.862645149230957e-09
338.016,338.097,99.045,1.131,14.872,2.33682,294.9090576171875,4.284083843231201e-08
296.433,352.379,98.96,1.075,15.634,3.04322,294.73248291015625,0.0
273.02,362.439,98.7,1.3,19.821,1.2518,297.6228942871094,0.0
330.372,360.624,98.962,1.343,17.082,2.82306,295.9311828613281,0.0
348.889,353.35,99.355,1.218,18.334,2.75619,295.1293029785156,0.0
371.297,346.473,99.394,1.411,16.468,0.911354,295.3091125488281,0.0
353.375,345.187,99.332,1.254,15.233,2.92443,294.9703369140625,0.0
362.409,350.172,99.088,1.267,19.047,3.19465,295.3765869140625,0.0
370.315,350.738,99.175,1.656,16.687,2.40061,296.2348937988281,0.0
318.174,344.352,99.36,1.371,11.899,2.4815,294.2743835449219,0.0
361.123,353.365,99.121,1.433,19.686,2.92198,295.4275207519531,0.0
334.816,364.838,98.619,1.422,24.142,3.60457,298.4795227050781,0.0
333.609,373.115,98.364,1.162,32.16,2.08149,300.9548034667969,0.0
332.983,374.257,98.286,1.429,40.289,1.1735,303.2680053710937,0.0
301.058,370.609,98.42,1.257,38.932,3.46564,304.3359069824219,0.0
275.222,374.331,98.62,1.296,31.023,2.97912,304.1500549316406,0.0
254.158,357.091,98.752,1.146,16.076,2.18053,299.6142272949219,0.0
321.167,359.088,99.261,1.235,17.171,2.50804,296.8561096191406,0.0
324.932,377.018,98.938,1.236,22.571,1.05432,297.6780090332031,4.0978193283081055e-08
333.362,373.361,99.238,1.429,18.844,1.82694,298.7442321777344,0.0
346.6,348.572,99.031,1.217,13.528,2.28673,295.93878173828125,4.190951585769653e-08
351.194,338.753,99.037,1.087,16.274,2.55049,294.7765808105469,0.0
369.336,333.494,98.871,1.312,20.632,3.16736,296.6400146484375,1.862645149230957e-09
369.931,332.146,98.67,1.27,20.257,4.54806,295.5324401855469,4.0978193283081055e-08
350.67,346.317,98.266,1.251,22.329,1.66036,297.2680053710937,0.0
295.322,338.913,98.554,1.442,11.694,-0.210864,294.8360290527344,0.0
325.98,337.304,98.845,1.29,10.294,1.41165,291.5087585449219,1.636892557144165e-05
362.775,326.134,98.553,1.359,19.001,2.8481,293.3773498535156,0.0
338.663,344.323,98.607,1.43,25.484,3.05768,297.3862609863281,1.862645149230957e-09
360.851,336.762,98.632,1.279,23.575,0.875163,297.6316223144531,4.0978193283081055e-08
354.518,341.17,98.567,1.335,25.43,1.18828,297.8129272460937,0.0
348.672,348.329,98.861,1.427,28.336,3.03526,299.61456298828125,4.4703483581542975e-08
361.898,330.358,98.893,1.54,18.489,3.13112,297.5067138671875,5.681067705154419e-07
359.947,323.93,98.876,1.443,15.821,3.22537,294.3758544921875,0.0
342.069,336.074,98.968,1.426,17.214,2.0403,294.3460998535156,0.0
353.517,338.276,98.977,1.246,19.91,1.88629,295.4178161621094,0.0
354.14,339.164,98.827,1.441,22.366,2.50359,297.26446533203125,0.0
351.916,336.505,98.684,1.269,21.927,1.48324,296.2007751464844,0.0
350.497,343.041,98.69,1.359,23.605,3.75635,298.0962829589844,0.0
358.714,324.093,98.739,1.41,21.869,5.0035,297.6274108886719,0.0
353.434,331.742,98.873,1.353,21.258,1.92781,296.1548156738281,0.0
314.962,361.318,98.93,1.238,23.547,0.854171,296.50372314453125,1.862645149230957e-09
333.172,366.789,98.97,1.208,24.819,1.05421,297.2704467773437,0.0001022312790155
335.178,353.907,98.824,1.39,22.723,2.58076,297.4716491699219,0.0
341.911,330.823,98.579,1.353,16.419,1.71802,295.4535522460937,1.7695128917694092e-08
347.203,320.767,99.0,1.279,15.571,2.77189,293.9249572753906,0.0
344.208,334.284,98.984,1.343,24.137,3.34055,296.5346984863281,0.0
339.092,349.932,98.573,1.486,29.265,0.827948,299.0840148925781,3.725290298461914e-09
332.509,355.608,98.616,1.457,27.17,1.88035,299.4513244628906,8.568167686462402e-08
320.191,375.625,98.609,1.281,31.831,0.400615,300.7018737792969,0.0
320.334,374.603,98.403,1.437,32.58,0.509997,301.7445678710937,1.862645149230957e-09
320.512,376.096,98.846,1.28,32.933,2.57072,300.8351135253906,4.284083843231201e-08
314.633,368.485,98.798,1.556,24.594,2.0385,300.8106689453125,0.0
315.57,351.145,98.778,1.329,13.951,-1.13042,296.01385498046875,0.0
318.811,339.066,99.062,1.339,9.064,0.116813,294.685302734375,1.862645149230957e-09
287.407,338.714,99.015,1.301,10.006,1.02026,293.4278259277344,4.284083843231201e-08
316.346,348.876,98.919,1.311,13.267,-0.546276,294.2706604003906,0.0
313.675,362.352,98.638,1.201,13.93,1.04586,297.7526550292969,3.7383288145065295e-06
318.034,351.671,98.796,1.232,18.58,1.09095,297.8371887207031,0.0
312.498,353.847,98.763,1.265,18.758,1.97415,297.8606262207031,0.0
314.454,353.639,98.756,1.31,22.44,1.52344,298.5609741210937,0.0
315.022,345.918,98.863,1.495,22.844,2.2973,299.1351318359375,1.862645149230957e-09
310.649,344.142,98.674,1.233,23.563,1.90069,297.9211120605469,4.284083843231201e-08
307.634,362.672,98.803,1.394,30.881,1.80075,299.6778564453125,1.862645149230957e-09
303.09,374.329,98.571,1.313,34.667,1.01773,302.0174865722656,4.4703483581542975e-08
290.693,378.589,98.308,1.257,36.03,2.16818,303.0497741699219,4.284083843231201e-08
310.387,338.928,98.037,1.625,26.167,0.792503,300.9244689941406,0.0
308.872,305.553,98.164,1.491,16.666,2.12921,295.7394714355469,0.0
306.628,309.994,98.403,1.712,19.9,3.35022,295.2823181152344,1.862645149230957e-09
300.021,328.629,98.588,1.351,27.57,2.39019,296.5545959472656,4.284083843231201e-08
298.647,338.522,98.535,1.444,30.497,1.81712,298.3547058105469,1.862645149230957e-09
294.598,346.591,98.46,1.42,32.845,2.26837,299.3758239746094,4.284083843231201e-08
285.818,357.188,98.375,1.325,33.795,0.633034,300.4573669433594,0.0
283.942,359.403,98.531,1.344,32.745,1.64669,300.902587890625,0.0
294.26,345.848,98.526,1.504,32.405,1.27892,300.800048828125,0.0
293.935,325.056,98.195,1.352,22.048,2.57177,297.8503112792969,0.0
275.361,316.977,98.297,1.199,8.777,0.0151729,294.8367614746094,0.0
273.058,333.215,98.174,1.009,11.906,0.322975,292.6871032714844,0.0
278.357,331.296,98.645,0.998,15.807,2.47228,294.4413452148437,0.0
284.805,313.603,98.691,1.225,16.089,2.13979,294.9056091308594,3.725290298461914e-09
263.755,320.879,98.867,1.052,13.784,1.83802,292.9624938964844,8.568167686462402e-08
266.003,327.837,98.986,0.982,16.659,2.20608,294.0720520019531,0.0
263.949,339.267,98.9,1.174,20.02,2.53835,295.2587890625,0.0
229.811,345.969,99.0,1.217,16.61,1.95536,295.040771484375,0.0
260.228,315.923,99.305,1.25,8.038,1.20326,292.7578430175781,0.0
260.567,314.641,99.2,1.162,10.278,2.76057,290.9281005859375,0.0
230.381,323.589,99.101,1.147,8.408,0.913295,291.3320007324219,0.0
218.303,353.703,99.356,1.269,7.476,-0.208402,291.4642028808594,2.1126121282577515e-05
255.701,320.332,99.051,1.249,9.999,2.34007,291.8243103027344,0.0
259.593,314.533,99.136,1.557,15.691,4.76967,293.4992370605469,4.284083843231201e-08
252.501,323.735,99.276,1.306,21.881,2.36444,293.8174743652344,0.0
251.568,333.017,98.694,1.483,25.71,2.35866,296.1056823730469,0.0
245.733,341.306,99.042,1.397,26.285,1.43122,297.5830383300781,1.862645149230957e-09
247.123,344.53,98.832,1.396,26.424,1.78114,297.4757385253906,4.284083843231201e-08
245.277,347.22,98.926,1.411,29.729,2.34491,297.3458251953125,0.0
236.598,353.797,98.919,1.271,28.756,1.47301,297.2419128417969,0.0
222.383,355.862,98.838,1.052,17.073,0.754425,295.8902893066406,0.0
229.26,350.185,99.13,1.162,17.323,2.21608,295.9389038085937,1.862645149230957e-09
214.734,358.358,99.058,1.327,23.875,2.08538,297.2274780273437,4.284083843231201e-08
196.257,353.493,98.845,1.288,9.72,-0.755363,296.05645751953125,5.986262112855911e-05
111.69,367.691,98.916,1.075,4.539,2.57701,292.1069030761719,0.0006124582141637
119.534,367.675,99.098,1.561,3.539,19.9073,290.9518127441406,0.0200594663619995
217.674,322.309,99.34,1.036,6.498,27.8052,289.32666015625,0.0001823455095291
228.191,312.055,99.376,1.178,9.718,19.8824,290.83154296875,4.4703483581542975e-08
227.346,321.954,99.621,1.59,14.652,19.2355,292.46893310546875,4.284083843231201e-08
226.518,317.45,98.926,1.462,15.588,15.3711,294.1265563964844,0.0
226.963,281.987,99.172,2.165,11.024,16.9651,292.2492980957031,0.0
222.641,259.629,99.005,2.201,9.587,15.4491,287.0580444335937,9.218789637088776e-05
222.37,259.308,99.151,2.225,10.366,12.6434,286.437744140625,0.0
221.302,263.505,99.728,1.652,11.742,10.6411,286.5156555175781,0.0
216.092,281.552,100.253,1.157,13.288,9.30236,288.2819519042969,0.0
212.753,296.093,99.972,1.329,15.953,9.09237,288.7828063964844,0.0
208.733,306.176,99.4,1.48,16.938,6.8508,289.3446960449219,0.0
206.769,309.904,99.453,1.351,17.735,7.03365,291.1808776855469,0.0
187.429,319.568,99.443,1.445,20.377,6.82975,291.533203125,0.0
134.958,347.753,99.366,1.303,16.216,4.98716,291.9292907714844,9.600073099136353e-05
196.497,310.885,99.563,1.014,9.828,3.43568,290.9038391113281,4.0978193283081055e-08
191.486,298.14,99.933,1.151,7.255,4.10553,288.4835510253906,0.0
192.793,300.34,99.987,1.532,12.061,4.98124,290.57769775390625,0.0
192.13,309.397,99.663,1.272,15.699,4.65588,291.7586364746094,1.862645149230957e-09
190.866,310.8,99.434,1.447,18.987,4.48099,291.7460632324219,4.4703483581542975e-08
188.433,308.818,99.573,1.404,18.271,4.06198,290.8506164550781,4.4703483581542975e-08
182.161,313.309,99.588,1.416,18.223,3.50521,290.9809875488281,4.284083843231201e-08
185.292,307.998,99.73,1.373,17.974,3.67584,290.8291931152344,0.0
154.721,317.923,99.992,1.142,15.132,2.31208,290.6888732910156,0.0
178.166,312.348,100.135,1.173,16.289,3.43077,291.1419372558594,0.0
164.053,315.336,99.639,1.247,15.616,2.38102,290.6352233886719,1.862645149230957e-09
61.279,362.004,99.35,1.441,12.288,8.18485,291.61962890625,0.0004576090723276
99.379,382.182,100.016,1.904,8.498,33.6585,292.283447265625,0.0045116730034351
18.144,389.54,99.615,1.805,2.513,45.2643,292.28839111328125,0.0070338025689125
123.228,354.807,99.775,1.111,2.699,31.1589,288.6672058105469,0.0326476916670799
34.755,356.53,99.308,1.638,1.683,14.1978,285.9774475097656,0.0044418945908546
133.674,295.609,99.855,1.058,3.454,18.9725,285.1995544433594,0.0128311347216367
125.837,304.109,100.428,1.216,4.464,19.4348,282.8954772949219,8.987262845039368e-06
161.217,301.257,100.388,1.053,4.156,14.4273,285.4628601074219,4.0978193283081055e-08
159.595,295.709,100.054,1.137,5.593,13.3883,286.2699279785156,0.0
75.89,337.186,99.588,1.43,3.5,9.38281,286.3086853027344,0.0004848334938287
118.997,319.779,99.169,0.965,2.496,15.6195,285.77398681640625,0.0061675943434238
110.307,302.635,99.826,1.012,2.3,12.4329,284.0204772949219,4.284083843231201e-08
104.747,328.562,100.332,0.99,3.046,12.3058,284.3110656738281,0.0
131.91,317.176,100.455,0.933,2.851,11.7499,286.0779724121094,0.0
145.515,308.299,100.187,1.284,4.666,12.584,287.0775756835937,0.0
142.321,305.994,100.071,1.032,4.224,11.1047,290.1802062988281,1.862645149230957e-09
146.317,309.874,100.044,1.247,7.525,12.4986,290.3368835449219,4.284083843231201e-08
146.174,308.685,99.948,1.298,9.509,12.8588,288.40704345703125,0.0
146.69,305.368,100.025,1.34,11.687,13.3557,288.4988708496094,0.0
144.373,301.232,99.763,1.298,10.511,13.127,287.2097473144531,0.0
132.491,299.253,99.959,0.987,3.932,9.86291,287.2738952636719,1.1371448636054993e-05
122.631,323.428,100.242,1.031,2.177,8.1972,285.7785949707031,1.2720003724098206e-05
57.736,336.59,100.115,1.006,0.515,4.61404,285.5557861328125,0.0
125.732,297.264,100.0,1.18,2.921,6.77545,283.1846008300781,0.0
133.513,280.91,99.852,1.2,4.251,8.88459,282.8830261230469,0.0
109.302,296.27,99.761,1.065,5.147,7.91722,283.5304260253906,0.0
69.152,330.806,99.68,0.962,4.397,4.3595,285.05084228515625,0.0
18.983,371.208,99.321,0.723,0.444,1.16054,285.1839904785156,0.0049269888550043
59.887,375.648,99.9,0.784,0.366,7.62545,284.7320556640625,0.0001548696309328
24.747,363.733,100.439,0.673,0.375,3.34444,283.8500671386719,1.7737969756126404e-05
125.492,316.263,100.284,1.059,2.151,14.4112,282.7932434082031,8.083507418632507e-05
125.312,306.84,100.226,1.131,2.774,14.3316,283.5956115722656,0.0
124.688,307.761,100.103,1.126,2.211,10.7501,283.1249389648437,0.0
23.059,363.197,100.182,0.942,0.078,5.72354,284.0058288574219,2.479366958141327e-05
78.173,327.091,100.145,0.872,1.422,7.78047,282.2179260253906,0.0
90.947,310.26,99.872,0.954,1.496,8.76872,281.5661315917969,0.0
119.905,284.951,100.366,1.067,1.579,9.33063,281.1286315917969,0.0
63.132,320.234,100.163,0.767,0.025,8.84038,280.9745178222656,0.0
40.054,334.577,99.561,0.831,0.0,5.77172,279.6078796386719,0.0
42.623,332.797,99.403,1.143,0.345,8.33275,279.846923828125,5.323439836502075e-06
118.105,280.695,100.321,0.995,2.027,10.855,278.8921203613281,0.0
122.879,266.388,100.755,1.164,3.187,14.7614,279.5815734863281,0.0
114.91,278.695,100.084,1.073,2.6,10.2323,279.7921447753906,0.0
102.493,308.733,99.309,1.254,2.423,9.74641,280.7187805175781,0.0
94.222,290.974,99.045,1.508,3.64,16.5562,282.3564147949219,0.0028707105666399
41.31,312.165,99.155,2.337,2.135,17.0062,278.2539367675781,0.0050068851560354
48.773,310.894,98.787,2.036,1.159,16.0406,278.4555358886719,0.0184415113180875
72.448,311.277,99.361,1.027,1.088,11.4916,277.64385986328125,0.0043596923351287
127.933,270.979,99.307,1.289,1.89,14.9619,276.1164245605469,8.568167686462402e-08
99.411,279.624,99.906,1.937,3.413,17.6507,275.5975341796875,4.186108708381653e-05
62.588,347.574,100.581,1.591,1.539,11.1073,280.6846618652344,0.0128194354474544
112.289,298.474,100.585,1.042,1.392,11.0491,277.7882385253906,1.1544674634933472e-05
19.445,346.71,99.817,1.74,0.418,6.19111,279.6836242675781,0.0048461519181728
87.351,340.755,99.059,1.425,1.533,20.0116,281.326171875,0.0163333117961883
97.359,297.299,99.255,1.33,2.219,14.0293,280.07012939453125,0.0017140842974185
31.994,348.295,99.06,2.474,3.402,25.5816,281.1077880859375,0.0080755222588777
89.565,306.123,98.618,2.49,2.209,17.5161,282.0191345214844,0.0255046598613262
123.917,262.344,100.168,1.4,2.406,16.8437,276.70953369140625,0.0005411393940448
92.296,287.494,100.843,1.078,2.843,13.8103,277.2968444824219,4.4703483581542975e-08
110.135,282.184,100.696,1.183,2.712,12.5154,280.163330078125,4.284083843231201e-08
119.482,292.332,100.364,1.179,2.731,12.9634,281.0082702636719,2.958439290523529e-05
88.725,285.74,100.18,1.265,0.693,9.049,280.6504821777344,2.739951014518738e-06
62.283,317.21,100.323,0.898,0.163,7.73171,278.6862487792969,8.7786465883255e-06
